FSCL_YY	OFFC_CD	OFFC_NM	FSCL_CD	FSCL_NM	ACCT_CD	ACCT_NM	IKWAN_CD	IKWAN_NM	IHANG_CD	IHANG_NM	REVN_BDGAMT_F	REVN_BDGAMT_M	FNT_UDAMT	REVN_BDG_CAMT	RD_AMT	RC_AMT	RV_NAMT	NPL_AMT	NRC_AMT
2014	063	방위사업청	110	일반회계	00	NA	12	경상이전수입	57	변상금및위약금	41674830000	41674830000	0	41674830000	85414122410	17574983690	17574983690	0	67839138720
2014	063	방위사업청	110	일반회계	00	NA	12	경상이전수입	58	가산금	0	0	0	0	146494720	0	0	0	146494720
2014	063	방위사업청	110	일반회계	00	NA	12	경상이전수입	59	기타경상이전수입	57899000000	57899000000	0	57899000000	243821628580	95478293840	95478293840	0	148343334740
2014	063	방위사업청	110	일반회계	00	NA	13	재화및용역판매수입	65	면허료및수수료	0	0	0	0	74792120	74792120	74792120	0	0
2014	063	방위사업청	110	일반회계	00	NA	13	재화및용역판매수입	69	잡수입	30900000	30900000	0	30900000	33789000	33789000	33789000	0	0
2014	065	행정중심복합도시건설청	231	행정중심복합도시건설특별회계	00	NA	11	재산수입	51	관유물대여료	0	0	0	0	55890380	55890380	55890380	0	0
2014	065	행정중심복합도시건설청	231	행정중심복합도시건설특별회계	00	NA	11	재산수입	54	기타이자수입및재산수입	167000000	167000000	0	167000000	349726600	349726600	349726600	0	0
2014	065	행정중심복합도시건설청	231	행정중심복합도시건설특별회계	00	NA	12	경상이전수입	57	변상금및위약금	0	0	0	0	131719460	131719460	131719460	0	0
2014	065	행정중심복합도시건설청	231	행정중심복합도시건설특별회계	00	NA	12	경상이전수입	59	기타경상이전수입	200000000	200000000	0	200000000	928553850	927451190	927451190	0	1102660
2014	065	행정중심복합도시건설청	231	행정중심복합도시건설특별회계	00	NA	33	전년도이월금	88	전년도이월금	19101000000	19101000000	0	19101000000	48793201010	48793201010	48793201010	0	0
2014	065	행정중심복합도시건설청	231	행정중심복합도시건설특별회계	00	NA	40	정부내부수입및기타	91	전입금	679193438000	679193438000	0	679193438000	639190000000	639190000000	639190000000	0	0
2014	069	기획재정부	110	일반회계	00	NA	01	내국세	11	소득세	54382100000000	54382100000000	0	54382100000000	57795962670140	53325218210400	53325218210400	853480865430	3617263594310
2014	069	기획재정부	110	일반회계	00	NA	01	내국세	12	법인세	46018100000000	46018100000000	0	46018100000000	43732404754260	42650316870710	42650316870710	243773060920	838314822630
2014	069	기획재정부	110	일반회계	00	NA	01	내국세	15	상속세	4625900000000	4625900000000	0	4625900000000	5246015395480	4625246014670	4625246014670	43136304590	577633076220
2014	069	기획재정부	110	일반회계	00	NA	01	내국세	21	부가가치세	58454500000000	58454500000000	0	58454500000000	63528739580070	57138798516560	57138798516560	780165007090	5609776056420
2014	069	기획재정부	110	일반회계	00	NA	01	내국세	22	개별소비세	5981900000000	5981900000000	0	5981900000000	5864005338300	5624102953440	5624102953440	6252798560	233649586300
2014	069	기획재정부	110	일반회계	00	NA	01	내국세	23	주세	0	0	0	0	136794173960	0	0	132574680	136661599280
2014	069	기획재정부	110	일반회계	00	NA	01	내국세	25	증권거래세	3989000000000	3989000000000	0	3989000000000	3128475365610	3121044340840	3121044340840	1068446500	6362578270
2014	069	기획재정부	110	일반회계	00	NA	01	내국세	26	인지세	692600000000	692600000000	0	692600000000	726377394470	726296077180	726296077180	0	81317290
2014	069	기획재정부	110	일반회계	00	NA	01	내국세	27	기타내국세	5476900000000	5476900000000	0	5476900000000	15827301240210	4048903348460	4048903348460	930640014500	10847757877250
2014	069	기획재정부	110	일반회계	00	NA	02	관세	31	관세	10550600000000	10550600000000	0	10550600000000	9457830942380	8720981458280	8720981458280	344523780	736504960320
2014	069	기획재정부	110	일반회계	00	NA	03	방위세	32	방위세	0	0	0	0	754849290	246959310	246959310	1883440	506006540
2014	069	기획재정부	110	일반회계	00	NA	04	교통・에너지・환경세	33	교통・에너지・환경세	13480800000000	13480800000000	0	13480800000000	13578154297800	13440269608630	13440269608630	88029886890	49854802280
2014	069	기획재정부	110	일반회계	00	NA	06	교육세	34	교육세	4458900000000	4458900000000	0	4458900000000	4708165529055	4606780116530	4606780116530	15962558850	85422853675
2014	069	기획재정부	110	일반회계	00	NA	08	농어촌특별세	37	농어촌특별세	0	0	0	0	113744580206	0	0	9335903530	104408676676
2014	069	기획재정부	110	일반회계	00	NA	09	종합부동산세	39	종합부동산세	1139100000000	1139100000000	0	1139100000000	1602216716640	1307211108070	1307211108070	4442803710	290562804860
2014	069	기획재정부	110	일반회계	00	NA	11	재산수입	51	관유물대여료	0	0	0	0	59015104890	999960	999960	0	59014104930
2014	069	기획재정부	110	일반회계	00	NA	11	재산수입	52	정부출자수입	325100000000	325100000000	0	325100000000	329108147350	329108147350	329108147350	0	0
2014	069	기획재정부	110	일반회계	00	NA	11	재산수입	54	기타이자수입및재산수입	1602429000000	1602429000000	0	1602429000000	1400147905530	1400147390710	1400147390710	0	514820
2014	069	기획재정부	110	일반회계	00	NA	12	경상이전수입	56	벌금,몰수금및과태료	59000000	59000000	0	59000000	231820000	192320000	192320000	0	39500000
2014	069	기획재정부	110	일반회계	00	NA	12	경상이전수입	57	변상금및위약금	24000000	24000000	0	24000000	146710894520	3750000	3750000	0	146707144520
2014	069	기획재정부	110	일반회계	00	NA	12	경상이전수입	58	가산금	1000000	1000000	0	1000000	0	0	0	0	0
2014	069	기획재정부	110	일반회계	00	NA	12	경상이전수입	59	기타경상이전수입	6430651000	6430651000	0	6430651000	69747299580	69547683220	69547683220	0	199616360
2014	069	기획재정부	110	일반회계	00	NA	13	재화및용역판매수입	69	잡수입	8000000	8000000	0	8000000	500000	500000	500000	0	0
2014	069	기획재정부	110	일반회계	00	NA	15	관유물매각대	72	토지및무형자산매각대	0	0	0	0	419378715590	0	0	0	419378715590
2014	069	기획재정부	110	일반회계	00	NA	31	차입금및여유자금회수	84	유가증권매각대	647515000000	647515000000	0	647515000000	806626788380	806626788380	806626788380	0	0
2014	069	기획재정부	110	일반회계	00	NA	33	전년도이월금	88	전년도이월금	0	0	0	0	2807130449980	2807130449980	2807130449980	0	0
2014	069	기획재정부	110	일반회계	00	NA	40	정부내부수입및기타	91	전입금	265817000000	265817000000	0	265817000000	52000000000	52000000000	52000000000	0	0
2014	069	기획재정부	110	일반회계	00	NA	40	정부내부수입및기타	94	예수금	27674552000000	27674552000000	0	27674552000000	27674552000000	27674552000000	27674552000000	0	0
2014	069	기획재정부	235	광역지역발전특별회계	01	지역개발계정	01	내국세	23	주세	1202680000000	1202680000000	0	1202680000000	1140784369780	1140784369780	1140784369780	0	0
2014	069	기획재정부	235	광역지역발전특별회계	01	지역개발계정	33	전년도이월금	88	전년도이월금	0	0	0	0	86822839050	86822839050	86822839050	0	0
2014	069	기획재정부	235	광역지역발전특별회계	01	지역개발계정	40	정부내부수입및기타	91	전입금	2004731000000	2004731000000	0	2004731000000	1868634000000	1868634000000	1868634000000	0	0
2014	069	기획재정부	235	광역지역발전특별회계	02	광역발전계정	01	내국세	23	주세	1804020000000	1804020000000	0	1804020000000	1711176556010	1711176556010	1711176556010	0	0
2014	069	기획재정부	235	광역지역발전특별회계	02	광역발전계정	33	전년도이월금	88	전년도이월금	0	0	0	0	478599126880	478599126880	478599126880	0	0
2014	069	기획재정부	235	광역지역발전특별회계	02	광역발전계정	40	정부내부수입및기타	91	전입금	3348174000000	3348174000000	0	3348174000000	3378174000000	3378174000000	3378174000000	0	0
2014	069	기획재정부	235	광역지역발전특별회계	03	제주특별자치도계정	33	전년도이월금	88	전년도이월금	0	0	0	0	23924463210	23924463210	23924463210	0	0
2014	069	기획재정부	235	광역지역발전특별회계	03	제주특별자치도계정	40	정부내부수입및기타	91	전입금	344265000000	344265000000	0	344265000000	344265000000	344265000000	344265000000	0	0
2014	072	문화체육관광부	110	일반회계	00	NA	11	재산수입	51	관유물대여료	2847000000	2847000000	0	2847000000	4460385640	3553606460	3553606460	0	906779180
2014	072	문화체육관광부	110	일반회계	00	NA	11	재산수입	54	기타이자수입및재산수입	3585000000	3585000000	0	3585000000	2291825480	1819938890	1819938890	0	471886590
2014	072	문화체육관광부	110	일반회계	00	NA	12	경상이전수입	56	벌금,몰수금및과태료	292000000	292000000	0	292000000	1809116730	35400000	35400000	0	1773716730
2014	072	문화체육관광부	110	일반회계	00	NA	12	경상이전수입	57	변상금및위약금	0	0	0	0	767010820	613454520	613454520	0	153556300
2014	072	문화체육관광부	110	일반회계	00	NA	12	경상이전수입	58	가산금	0	0	0	0	702551570	2057770	2057770	0	700493800
2014	072	문화체육관광부	110	일반회계	00	NA	12	경상이전수입	59	기타경상이전수입	29578000000	29578000000	0	29578000000	34356156500	31134699990	31134699990	0	3221456510
2014	072	문화체육관광부	110	일반회계	00	NA	13	재화및용역판매수입	64	입장료수입	1172000000	1172000000	0	1172000000	1881136850	1881136850	1881136850	0	0
2014	072	문화체육관광부	110	일반회계	00	NA	13	재화및용역판매수입	65	면허료및수수료	70000000	70000000	0	70000000	63716010	63716010	63716010	0	0
2014	072	문화체육관광부	110	일반회계	00	NA	13	재화및용역판매수입	66	입학금및수업료	1884000000	1884000000	0	1884000000	1674425880	1674425880	1674425880	0	0
2014	072	문화체육관광부	110	일반회계	00	NA	13	재화및용역판매수입	69	잡수입	5589000000	5589000000	0	5589000000	4483685020	4404370260	4404370260	0	79314760
2014	072	문화체육관광부	110	일반회계	00	NA	14	수입대체경비수입	51	관유물대여료	457000000	457000000	0	457000000	795164430	795164430	795164430	0	0
2014	072	문화체육관광부	110	일반회계	00	NA	14	수입대체경비수입	64	입장료수입	1037000000	1037000000	0	1037000000	2028128820	2028128820	2028128820	0	0
2014	072	문화체육관광부	110	일반회계	00	NA	14	수입대체경비수입	65	면허료및수수료	719000000	719000000	0	719000000	1201300300	1201300300	1201300300	0	0
2014	072	문화체육관광부	110	일반회계	00	NA	14	수입대체경비수입	69	잡수입	447000000	447000000	0	447000000	695629640	695629640	695629640	0	0
2014	072	문화체육관광부	110	일반회계	00	NA	15	관유물매각대	73	재고자산매각대및유동자산	0	0	0	0	14307000	14307000	14307000	0	0
2014	072	문화체육관광부	234	아시아문화중심도시조성특별회계	00	NA	11	재산수입	54	기타이자수입및재산수입	0	0	0	0	68267940	68267940	68267940	0	0
2014	072	문화체육관광부	234	아시아문화중심도시조성특별회계	00	NA	12	경상이전수입	57	변상금및위약금	0	0	0	0	15245670	15245670	15245670	0	0
2014	072	문화체육관광부	234	아시아문화중심도시조성특별회계	00	NA	12	경상이전수입	59	기타경상이전수입	0	0	0	0	624188430	608466990	608466990	0	15721440
2014	072	문화체육관광부	234	아시아문화중심도시조성특별회계	00	NA	33	전년도이월금	88	전년도이월금	0	0	0	0	6244547660	6244547660	6244547660	0	0
2014	072	문화체육관광부	234	아시아문화중심도시조성특별회계	00	NA	40	정부내부수입및기타	91	전입금	181078000000	181078000000	0	181078000000	179887000000	179887000000	179887000000	0	0
2014	072	문화체육관광부	235	광역지역발전특별회계	01	지역개발계정	11	재산수입	54	기타이자수입및재산수입	0	0	0	0	632863090	484809040	484809040	0	148054050
2014	072	문화체육관광부	235	광역지역발전특별회계	01	지역개발계정	12	경상이전수입	59	기타경상이전수입	4136000000	4136000000	0	4136000000	8755864460	7180924040	7180924040	0	1574940420
2014	072	문화체육관광부	235	광역지역발전특별회계	02	광역발전계정	11	재산수입	54	기타이자수입및재산수입	0	0	0	0	670560620	670560620	670560620	0	0
2014	072	문화체육관광부	235	광역지역발전특별회계	02	광역발전계정	12	경상이전수입	59	기타경상이전수입	1500000000	1500000000	0	1500000000	23357574760	23357574760	23357574760	0	0
2014	072	문화체육관광부	235	광역지역발전특별회계	03	제주특별자치도계정	11	재산수입	54	기타이자수입및재산수입	0	0	0	0	6655450	6655450	6655450	0	0
2014	072	문화체육관광부	235	광역지역발전특별회계	03	제주특별자치도계정	12	경상이전수입	59	기타경상이전수입	0	0	0	0	190559420	190559420	190559420	0	0
2014	075	보건복지부	110	일반회계	00	NA	11	재산수입	51	관유물대여료	88000000	88000000	0	88000000	187844150	183748790	183748790	0	4095360
2014	075	보건복지부	110	일반회계	00	NA	11	재산수입	53	전대차관이자수입	1056000000	1056000000	0	1056000000	9972139160	696413650	696413650	0	9275725510
2014	075	보건복지부	110	일반회계	00	NA	11	재산수입	54	기타이자수입및재산수입	3824000000	3824000000	0	3824000000	13628510080	10577463990	10577463990	0	3051046090
2014	075	보건복지부	110	일반회계	00	NA	12	경상이전수입	56	벌금,몰수금및과태료	16156000000	16156000000	0	16156000000	44019283870	17715927320	17715927320	0	26303356550
2014	075	보건복지부	110	일반회계	00	NA	12	경상이전수입	57	변상금및위약금	46000000	46000000	0	46000000	93748290	86211210	86211210	0	7537080
2014	075	보건복지부	110	일반회계	00	NA	12	경상이전수입	58	가산금	0	0	0	0	70788470	6019470	6019470	0	64769000
2014	075	보건복지부	110	일반회계	00	NA	12	경상이전수입	59	기타경상이전수입	370633000000	370633000000	0	370633000000	412342962340	285592874020	285592874020	0	126750088320
2014	075	보건복지부	110	일반회계	00	NA	13	재화및용역판매수입	65	면허료및수수료	343000000	343000000	0	343000000	290573390	290573390	290573390	0	0
2014	075	보건복지부	110	일반회계	00	NA	13	재화및용역판매수입	69	잡수입	16000000	16000000	0	16000000	81787360	81787360	81787360	0	0
2014	075	보건복지부	110	일반회계	00	NA	14	수입대체경비수입	69	잡수입	900000000	900000000	0	900000000	179528690	179528690	179528690	0	0
2014	075	보건복지부	110	일반회계	00	NA	15	관유물매각대	71	고정자산매각대	0	0	0	0	7488000	7488000	7488000	0	0
2014	075	보건복지부	110	일반회계	00	NA	15	관유물매각대	73	재고자산매각대및유동자산	0	0	0	0	6675500	6675500	6675500	0	0
2014	075	보건복지부	110	일반회계	00	NA	20	융자및전대차관원금회수	77	전대차관원금회수	1397000000	1397000000	0	1397000000	29755183790	1425367010	1425367010	0	28329816780
2014	075	보건복지부	216	에너지및자원사업특별회계	01	투자계정	12	경상이전수입	59	기타경상이전수입	0	0	0	0	4814725820	1183859820	1183859820	0	3630866000
2014	075	보건복지부	427	국립재활원	01	자본계정	11	재산수입	54	기타이자수입및재산수입	0	0	0	0	340	340	340	0	0
2014	075	보건복지부	427	국립재활원	01	자본계정	15	관유물매각대	71	고정자산매각대	0	0	0	0	9059000	9059000	9059000	0	0
2014	075	보건복지부	427	국립재활원	01	자본계정	33	전년도이월금	88	전년도이월금	104000000	104000000	0	104000000	10234271220	10234271220	10234271220	0	0
2014	075	보건복지부	427	국립재활원	01	자본계정	40	정부내부수입및기타	91	전입금	1910000000	1910000000	0	1910000000	1910000000	1910000000	1910000000	0	0
2014	075	보건복지부	427	국립재활원	01	자본계정	40	정부내부수입및기타	96	기타	2000000	2000000	0	2000000	2000000	2000000	2000000	0	0
2014	075	보건복지부	427	국립재활원	02	손익계정	10	기업특별회계영업수입	49	책임운영기관사업수입	11108000000	11108000000	0	11108000000	11252477770	11180659640	11180659640	0	71818130
2014	075	보건복지부	427	국립재활원	02	손익계정	11	재산수입	51	관유물대여료	59000000	59000000	0	59000000	92221260	87129490	87129490	0	5091770
2014	075	보건복지부	427	국립재활원	02	손익계정	11	재산수입	54	기타이자수입및재산수입	6000000	6000000	0	6000000	963070	935520	935520	0	27550
2014	075	보건복지부	427	국립재활원	02	손익계정	12	경상이전수입	57	변상금및위약금	0	0	0	0	6164160	1329120	1329120	0	4835040
2014	075	보건복지부	427	국립재활원	02	손익계정	12	경상이전수입	59	기타경상이전수입	0	0	0	0	44499340	44336540	44336540	0	162800
2014	075	보건복지부	427	국립재활원	02	손익계정	13	재화및용역판매수입	69	잡수입	30000000	30000000	0	30000000	39656600	39656600	39656600	0	0
2014	075	보건복지부	427	국립재활원	02	손익계정	14	수입대체경비수입	69	잡수입	604000000	604000000	0	604000000	1154594340	1154594340	1154594340	0	0
2014	075	보건복지부	427	국립재활원	02	손익계정	33	전년도이월금	88	전년도이월금	306000000	306000000	0	306000000	3225771210	3225771210	3225771210	0	0
2014	075	보건복지부	427	국립재활원	02	손익계정	40	정부내부수입및기타	91	전입금	23115103000	23115103000	0	23115103000	23115103000	23115103000	23115103000	0	0
2014	075	보건복지부	428	국립목포병원	01	자본계정	33	전년도이월금	88	전년도이월금	4000000	4000000	0	4000000	28825430	28825430	28825430	0	0
2014	075	보건복지부	428	국립목포병원	01	자본계정	40	정부내부수입및기타	91	전입금	1600000000	1600000000	0	1600000000	1600000000	1600000000	1600000000	0	0
2014	075	보건복지부	428	국립목포병원	01	자본계정	40	정부내부수입및기타	96	기타	2000000	2000000	0	2000000	2000000	2000000	2000000	0	0
2014	075	보건복지부	428	국립목포병원	02	손익계정	10	기업특별회계영업수입	49	책임운영기관사업수입	2355000000	2355000000	0	2355000000	2346754430	2137023660	2137023660	0	209730770
2014	075	보건복지부	428	국립목포병원	02	손익계정	11	재산수입	51	관유물대여료	2000000	2000000	0	2000000	2258600	2258600	2258600	0	0
2014	075	보건복지부	428	국립목포병원	02	손익계정	11	재산수입	54	기타이자수입및재산수입	0	0	0	0	63360	63360	63360	0	0
2014	075	보건복지부	428	국립목포병원	02	손익계정	12	경상이전수입	57	변상금및위약금	0	0	0	0	220000	220000	220000	0	0
2014	075	보건복지부	428	국립목포병원	02	손익계정	12	경상이전수입	59	기타경상이전수입	2000000	2000000	0	2000000	617290	617290	617290	0	0
2014	075	보건복지부	428	국립목포병원	02	손익계정	13	재화및용역판매수입	69	잡수입	2000000	2000000	0	2000000	237720	237720	237720	0	0
2014	075	보건복지부	428	국립목포병원	02	손익계정	14	수입대체경비수입	69	잡수입	46000000	46000000	0	46000000	8570390	8570390	8570390	0	0
2014	075	보건복지부	428	국립목포병원	02	손익계정	15	관유물매각대	71	고정자산매각대	3000000	3000000	0	3000000	0	0	0	0	0
2014	075	보건복지부	428	국립목포병원	02	손익계정	33	전년도이월금	88	전년도이월금	100000000	100000000	0	100000000	1124783390	1124783390	1124783390	0	0
2014	075	보건복지부	428	국립목포병원	02	손익계정	40	정부내부수입및기타	91	전입금	4784936000	4784936000	0	4784936000	4784936000	4784936000	4784936000	0	0
2014	075	보건복지부	432	국립마산병원	01	자본계정	33	전년도이월금	88	전년도이월금	6000000	6000000	0	6000000	835026860	835026860	835026860	0	0
2014	075	보건복지부	432	국립마산병원	01	자본계정	40	정부내부수입및기타	91	전입금	1230000000	1230000000	0	1230000000	1230000000	1230000000	1230000000	0	0
2014	075	보건복지부	432	국립마산병원	01	자본계정	40	정부내부수입및기타	96	기타	2000000	2000000	0	2000000	2000000	2000000	2000000	0	0
2014	075	보건복지부	432	국립마산병원	02	손익계정	10	기업특별회계영업수입	49	책임운영기관사업수입	2013000000	2013000000	0	2013000000	4140609560	3225052840	3225052840	0	915556720
2014	075	보건복지부	432	국립마산병원	02	손익계정	11	재산수입	51	관유물대여료	64000000	64000000	0	64000000	141544410	131090580	131090580	0	10453830
2014	075	보건복지부	432	국립마산병원	02	손익계정	11	재산수입	54	기타이자수입및재산수입	1000000	1000000	0	1000000	88740	88740	88740	0	0
2014	075	보건복지부	432	국립마산병원	02	손익계정	12	경상이전수입	57	변상금및위약금	0	0	0	0	1989070	1989070	1989070	0	0
2014	075	보건복지부	432	국립마산병원	02	손익계정	12	경상이전수입	59	기타경상이전수입	0	0	0	0	732270	732270	732270	0	0
2014	075	보건복지부	432	국립마산병원	02	손익계정	13	재화및용역판매수입	65	면허료및수수료	3000000	3000000	0	3000000	14703730	14697160	14697160	0	6570
2014	075	보건복지부	432	국립마산병원	02	손익계정	13	재화및용역판매수입	69	잡수입	1000000	1000000	0	1000000	7905700	7905700	7905700	0	0
2014	075	보건복지부	432	국립마산병원	02	손익계정	14	수입대체경비수입	69	잡수입	60000000	60000000	0	60000000	72261000	72261000	72261000	0	0
2014	075	보건복지부	432	국립마산병원	02	손익계정	33	전년도이월금	88	전년도이월금	0	0	0	0	754893760	754893760	754893760	0	0
2014	075	보건복지부	432	국립마산병원	02	손익계정	40	정부내부수입및기타	91	전입금	7776256000	7776256000	0	7776256000	7776256000	7776256000	7776256000	0	0
2014	075	보건복지부	433	국립서울병원	01	자본계정	33	전년도이월금	88	전년도이월금	8245000000	8245000000	0	8245000000	18424227110	18424227110	18424227110	0	0
2014	075	보건복지부	433	국립서울병원	01	자본계정	40	정부내부수입및기타	91	전입금	21295000000	21295000000	0	21295000000	21295000000	21295000000	21295000000	0	0
2014	075	보건복지부	433	국립서울병원	01	자본계정	40	정부내부수입및기타	96	기타	2000000	2000000	0	2000000	2000000	2000000	2000000	0	0
2014	075	보건복지부	433	국립서울병원	02	손익계정	10	기업특별회계영업수입	49	책임운영기관사업수입	10323000000	10323000000	0	10323000000	13355672270	11059333460	11059333460	0	2296338810
2014	075	보건복지부	433	국립서울병원	02	손익계정	11	재산수입	51	관유물대여료	60000000	60000000	0	60000000	46515870	46515870	46515870	0	0
2014	075	보건복지부	433	국립서울병원	02	손익계정	11	재산수입	54	기타이자수입및재산수입	3000000	3000000	0	3000000	776190	776190	776190	0	0
2014	075	보건복지부	433	국립서울병원	02	손익계정	12	경상이전수입	57	변상금및위약금	3000000	3000000	0	3000000	4330	4330	4330	0	0
2014	075	보건복지부	433	국립서울병원	02	손익계정	12	경상이전수입	59	기타경상이전수입	1000000	1000000	0	1000000	73628120	15627910	15627910	0	58000210
2014	075	보건복지부	433	국립서울병원	02	손익계정	13	재화및용역판매수입	65	면허료및수수료	3000000	3000000	0	3000000	1430000	1430000	1430000	0	0
2014	075	보건복지부	433	국립서울병원	02	손익계정	13	재화및용역판매수입	69	잡수입	20000000	20000000	0	20000000	85645920	85645920	85645920	0	0
2014	075	보건복지부	433	국립서울병원	02	손익계정	14	수입대체경비수입	69	잡수입	56000000	56000000	0	56000000	2112868000	2112868000	2112868000	0	0
2014	075	보건복지부	433	국립서울병원	02	손익계정	15	관유물매각대	71	고정자산매각대	0	0	0	0	880000	880000	880000	0	0
2014	075	보건복지부	433	국립서울병원	02	손익계정	33	전년도이월금	88	전년도이월금	6318000000	6318000000	0	6318000000	8072992580	8072992580	8072992580	0	0
2014	075	보건복지부	433	국립서울병원	02	손익계정	40	정부내부수입및기타	91	전입금	14314767000	14314767000	0	14314767000	14314767000	14314767000	14314767000	0	0
2014	075	보건복지부	434	국립나주병원	01	자본계정	33	전년도이월금	88	전년도이월금	0	0	0	0	9533590	9533590	9533590	0	0
2014	075	보건복지부	434	국립나주병원	01	자본계정	40	정부내부수입및기타	91	전입금	1851000000	1851000000	0	1851000000	1851000000	1851000000	1851000000	0	0
2014	075	보건복지부	434	국립나주병원	01	자본계정	40	정부내부수입및기타	96	기타	2000000	2000000	0	2000000	2000000	2000000	2000000	0	0
2014	075	보건복지부	434	국립나주병원	02	손익계정	10	기업특별회계영업수입	49	책임운영기관사업수입	7200000000	7200000000	0	7200000000	8820749730	7676794860	7676794860	0	1143954870
2014	075	보건복지부	434	국립나주병원	02	손익계정	11	재산수입	51	관유물대여료	1000000	1000000	0	1000000	583170	583170	583170	0	0
2014	075	보건복지부	434	국립나주병원	02	손익계정	11	재산수입	54	기타이자수입및재산수입	1000000	1000000	0	1000000	670520	670520	670520	0	0
2014	075	보건복지부	434	국립나주병원	02	손익계정	12	경상이전수입	57	변상금및위약금	0	0	0	0	226560	226560	226560	0	0
2014	075	보건복지부	434	국립나주병원	02	손익계정	12	경상이전수입	59	기타경상이전수입	0	0	0	0	1485580	1485580	1485580	0	0
2014	075	보건복지부	434	국립나주병원	02	손익계정	13	재화및용역판매수입	65	면허료및수수료	1000000	1000000	0	1000000	20000	20000	20000	0	0
2014	075	보건복지부	434	국립나주병원	02	손익계정	13	재화및용역판매수입	69	잡수입	15000000	15000000	0	15000000	121129640	121129640	121129640	0	0
2014	075	보건복지부	434	국립나주병원	02	손익계정	14	수입대체경비수입	69	잡수입	10000000	10000000	0	10000000	10000000	10000000	10000000	0	0
2014	075	보건복지부	434	국립나주병원	02	손익계정	15	관유물매각대	71	고정자산매각대	2000000	2000000	0	2000000	0	0	0	0	0
2014	075	보건복지부	434	국립나주병원	02	손익계정	33	전년도이월금	88	전년도이월금	500000000	500000000	0	500000000	1319333140	1319333140	1319333140	0	0
2014	075	보건복지부	434	국립나주병원	02	손익계정	40	정부내부수입및기타	91	전입금	9013780000	9013780000	0	9013780000	9013780000	9013780000	9013780000	0	0
2014	075	보건복지부	435	국립부곡병원	01	자본계정	33	전년도이월금	88	전년도이월금	0	0	0	0	112257050	112257050	112257050	0	0
2014	075	보건복지부	435	국립부곡병원	01	자본계정	40	정부내부수입및기타	91	전입금	821000000	821000000	0	821000000	821000000	821000000	821000000	0	0
2014	075	보건복지부	435	국립부곡병원	01	자본계정	40	정부내부수입및기타	96	기타	2000000	2000000	0	2000000	2000000	2000000	2000000	0	0
2014	075	보건복지부	435	국립부곡병원	02	손익계정	10	기업특별회계영업수입	49	책임운영기관사업수입	6060000000	6060000000	0	6060000000	5911189740	5538910730	5538910730	0	372279010
2014	075	보건복지부	435	국립부곡병원	02	손익계정	11	재산수입	51	관유물대여료	1000000	1000000	0	1000000	17639030	17639030	17639030	0	0
2014	075	보건복지부	435	국립부곡병원	02	손익계정	11	재산수입	54	기타이자수입및재산수입	2000000	2000000	0	2000000	262020	262020	262020	0	0
2014	075	보건복지부	435	국립부곡병원	02	손익계정	12	경상이전수입	59	기타경상이전수입	2000000	2000000	0	2000000	1115550	1115550	1115550	0	0
2014	075	보건복지부	435	국립부곡병원	02	손익계정	13	재화및용역판매수입	69	잡수입	5000000	5000000	0	5000000	7354330	7354330	7354330	0	0
2014	075	보건복지부	435	국립부곡병원	02	손익계정	14	수입대체경비수입	68	실습수입	42000000	42000000	0	42000000	0	0	0	0	0
2014	075	보건복지부	435	국립부곡병원	02	손익계정	14	수입대체경비수입	69	잡수입	0	0	0	0	28434250	28434250	28434250	0	0
2014	075	보건복지부	435	국립부곡병원	02	손익계정	15	관유물매각대	71	고정자산매각대	0	0	0	0	300000	300000	300000	0	0
2014	075	보건복지부	435	국립부곡병원	02	손익계정	33	전년도이월금	88	전년도이월금	0	0	0	0	44211640	44211640	44211640	0	0
2014	075	보건복지부	435	국립부곡병원	02	손익계정	40	정부내부수입및기타	91	전입금	8562691000	8562691000	0	8562691000	8562691000	8562691000	8562691000	0	0
2014	075	보건복지부	436	국립춘천병원	01	자본계정	33	전년도이월금	88	전년도이월금	22000000	22000000	0	22000000	40548870	40548870	40548870	0	0
2014	075	보건복지부	436	국립춘천병원	01	자본계정	40	정부내부수입및기타	91	전입금	936000000	936000000	0	936000000	936000000	936000000	936000000	0	0
2014	075	보건복지부	436	국립춘천병원	01	자본계정	40	정부내부수입및기타	96	기타	2000000	2000000	0	2000000	2000000	2000000	2000000	0	0
2014	075	보건복지부	436	국립춘천병원	02	손익계정	10	기업특별회계영업수입	49	책임운영기관사업수입	5229000000	5229000000	0	5229000000	5737624730	4850407010	4850407010	0	887217720
2014	075	보건복지부	436	국립춘천병원	02	손익계정	11	재산수입	51	관유물대여료	0	0	0	0	6228940	6228940	6228940	0	0
2014	075	보건복지부	436	국립춘천병원	02	손익계정	11	재산수입	54	기타이자수입및재산수입	1000000	1000000	0	1000000	203140	203140	203140	0	0
2014	075	보건복지부	436	국립춘천병원	02	손익계정	12	경상이전수입	57	변상금및위약금	0	0	0	0	2800	2800	2800	0	0
2014	075	보건복지부	436	국립춘천병원	02	손익계정	12	경상이전수입	59	기타경상이전수입	0	0	0	0	427350	427350	427350	0	0
2014	075	보건복지부	436	국립춘천병원	02	손익계정	13	재화및용역판매수입	69	잡수입	3000000	3000000	0	3000000	3984720	3984720	3984720	0	0
2014	075	보건복지부	436	국립춘천병원	02	손익계정	14	수입대체경비수입	69	잡수입	20000000	20000000	0	20000000	22026450	22026450	22026450	0	0
